Timestamp,TruckID,State,PositionX,PositionY,Description
1762733774470,1,MANUAL,100,200,Periodic status update
1762733775472,1,MANUAL,100,200,Periodic status update
1762733776469,1,MANUAL,0,0,Periodic status update
1762733777472,1,MANUAL,0,0,Periodic status update
1762733778472,1,MANUAL,0,0,Periodic status update
1762733779468,1,MANUAL,0,0,Periodic status update
1762733780469,1,MANUAL,0,0,Periodic status update
1762733781472,1,MANUAL,100,200,Periodic status update
1762733782469,1,MANUAL,0,0,Periodic status update
1762733783472,1,MANUAL,0,0,Periodic status update
1762733784472,1,MANUAL,0,0,Periodic status update
1762733785472,1,MANUAL,0,0,Periodic status update
1762733786472,1,MANUAL,100,200,Periodic status update
1762733787469,1,MANUAL,0,0,Periodic status update
1762733788472,1,MANUAL,100,200,Periodic status update
1762733789472,1,MANUAL,0,0,Periodic status update
1762733790469,1,MANUAL,0,0,Periodic status update
1762733791472,1,MANUAL,0,0,Periodic status update
1762733792035,1,TEST,100,200,Temperature increased for testing
1762733792469,1,MANUAL,0,0,Periodic status update
1762733793469,1,MANUAL,0,0,Periodic status update
1762733794472,1,MANUAL,0,0,Periodic status update
1762733795472,1,MANUAL,0,0,Periodic status update
1762733796472,1,MANUAL,0,0,Periodic status update
1762733797472,1,MANUAL,0,0,Periodic status update
1762733798472,1,MANUAL,100,200,Periodic status update
1762733799472,1,MANUAL,0,0,Periodic status update
1762733800472,1,MANUAL,0,0,Periodic status update
1762733801472,1,MANUAL,0,0,Periodic status update
1762733802472,1,MANUAL,0,0,Periodic status update
1762733803472,1,MANUAL,0,0,Periodic status update
1762733804469,1,MANUAL,0,0,Periodic status update
1762733805469,1,MANUAL,0,0,Periodic status update
1762733806472,1,MANUAL,0,0,Periodic status update
1762733807472,1,MANUAL,0,0,Periodic status update
1762733808471,1,MANUAL,0,0,Periodic status update
1762733809468,1,MANUAL,0,0,Periodic status update
1762733810472,1,MANUAL,0,0,Periodic status update
1762733811469,1,MANUAL,0,0,Periodic status update
1762733812472,1,MANUAL,100,200,Periodic status update
1762733813472,1,MANUAL,0,0,Periodic status update
1762733814472,1,MANUAL,0,0,Periodic status update
1762733815472,1,MANUAL,0,0,Periodic status update
1762733816472,1,MANUAL,0,0,Periodic status update
1762733817472,1,MANUAL,0,0,Periodic status update
1762733818472,1,MANUAL,0,0,Periodic status update
1762733819472,1,MANUAL,0,0,Periodic status update
1762733820472,1,MANUAL,0,0,Periodic status update
1762733821472,1,MANUAL,100,200,Periodic status update
1762733822065,1,TEST,100,200,Temperature increased for testing
1762733822472,1,MANUAL,100,200,Periodic status update
1762733823471,1,MANUAL,0,0,Periodic status update
1762733824472,1,MANUAL,100,200,Periodic status update
1762733825469,1,MANUAL,0,0,Periodic status update
1762733826472,1,MANUAL,0,0,Periodic status update
1762733827469,1,MANUAL,0,0,Periodic status update
1762733828472,1,MANUAL,0,0,Periodic status update
1762733829469,1,MANUAL,0,0,Periodic status update
1762733830472,1,MANUAL,100,200,Periodic status update
1762733831469,1,MANUAL,0,0,Periodic status update
1762733832472,1,MANUAL,0,0,Periodic status update
1762733833472,1,MANUAL,0,0,Periodic status update
1762733834472,1,MANUAL,100,200,Periodic status update
1762733835471,1,MANUAL,0,0,Periodic status update
1762733836472,1,MANUAL,0,0,Periodic status update
1762733837472,1,MANUAL,0,0,Periodic status update
1762733838472,1,MANUAL,0,0,Periodic status update
1762733839472,1,MANUAL,100,200,Periodic status update
1762733840469,1,MANUAL,0,0,Periodic status update
1762733841471,1,MANUAL,100,200,Periodic status update
1762733842472,1,MANUAL,0,0,Periodic status update
1762733843470,1,MANUAL,0,0,Periodic status update
1762733844472,1,MANUAL,0,0,Periodic status update
1762733845469,1,MANUAL,0,0,Periodic status update
1762733846472,1,MANUAL,0,0,Periodic status update
1762733847470,1,MANUAL,100,200,Periodic status update
1762733848469,1,MANUAL,0,0,Periodic status update
1762733849472,1,MANUAL,0,0,Periodic status update
1762733850470,1,MANUAL,0,0,Periodic status update
1762733851469,1,MANUAL,0,0,Periodic status update
1762733852097,1,TEST,100,200,Temperature increased for testing
1762733852472,1,MANUAL,100,200,Periodic status update
1762733853472,1,MANUAL,0,0,Periodic status update
1762733854472,1,MANUAL,100,200,Periodic status update
1762733855470,1,MANUAL,0,0,Periodic status update
1762733856470,1,MANUAL,0,0,Periodic status update
1762733857470,1,MANUAL,100,200,Periodic status update
1762733858469,1,MANUAL,0,0,Periodic status update
1762733859472,1,MANUAL,100,200,Periodic status update
1762733860468,1,MANUAL,0,0,Periodic status update
1762733861467,1,MANUAL,0,0,Periodic status update
1762733862469,1,MANUAL,0,0,Periodic status update
1762733863469,1,MANUAL,0,0,Periodic status update
1762733864472,1,MANUAL,0,0,Periodic status update
1762733865469,1,MANUAL,0,0,Periodic status update
1762733866472,1,MANUAL,0,0,Periodic status update
1762733867471,1,MANUAL,0,0,Periodic status update
1762733868472,1,MANUAL,0,0,Periodic status update
1762733869472,1,MANUAL,0,0,Periodic status update
1762733870471,1,MANUAL,0,0,Periodic status update
1762733871469,1,MANUAL,0,0,Periodic status update
1762733872471,1,MANUAL,0,0,Periodic status update
1762733873469,1,MANUAL,0,0,Periodic status update
1762733874472,1,MANUAL,0,0,Periodic status update
1762733875472,1,MANUAL,0,0,Periodic status update
1762733876472,1,MANUAL,0,0,Periodic status update
1762733877469,1,MANUAL,0,0,Periodic status update
1762733888671,1,MANUAL,0,0,Periodic status update
1762733889672,1,MANUAL,0,0,Periodic status update
1762733890672,1,MANUAL,0,0,Periodic status update
1762733891676,1,MANUAL,0,0,Periodic status update
1762733892673,1,MANUAL,0,0,Periodic status update
1762733893672,1,MANUAL,0,0,Periodic status update
1762733894676,1,MANUAL,100,200,Periodic status update
1762733895676,1,MANUAL,100,200,Periodic status update
1762733896675,1,MANUAL,0,0,Periodic status update
1762733897672,1,MANUAL,0,0,Periodic status update
1762733898676,1,MANUAL,100,200,Periodic status update
1762733899671,1,MANUAL,0,0,Periodic status update
1762733900672,1,MANUAL,0,0,Periodic status update
1762733901676,1,MANUAL,100,200,Periodic status update
1762733902676,1,MANUAL,0,0,Periodic status update
1762733903676,1,MANUAL,100,200,Periodic status update
1762733904676,1,MANUAL,0,0,Periodic status update
1762733905673,1,MANUAL,0,0,Periodic status update
1762733906676,1,MANUAL,0,0,Periodic status update
1762733907672,1,MANUAL,0,0,Periodic status update
1762733908676,1,MANUAL,0,0,Periodic status update
1762733909676,1,MANUAL,0,0,Periodic status update
1762733910673,1,MANUAL,0,0,Periodic status update
1762733911676,1,MANUAL,0,0,Periodic status update
1762733912676,1,MANUAL,0,0,Periodic status update
1762733913676,1,MANUAL,0,0,Periodic status update
1762733914672,1,MANUAL,0,0,Periodic status update
1762733915676,1,MANUAL,0,0,Periodic status update
1762733916675,1,MANUAL,0,0,Periodic status update
1762733917674,1,MANUAL,0,0,Periodic status update
1762733918674,1,MANUAL,100,200,Periodic status update
1762733919222,1,TEST,100,200,Temperature increased for testing
1762733919676,1,MANUAL,0,0,Periodic status update
1762733920676,1,MANUAL,0,0,Periodic status update
1762733921676,1,MANUAL,0,0,Periodic status update
1762733922671,1,MANUAL,0,0,Periodic status update
1762733923673,1,MANUAL,0,0,Periodic status update
1762733924676,1,MANUAL,0,0,Periodic status update
1762733925672,1,MANUAL,0,0,Periodic status update
1762733926676,1,MANUAL,0,0,Periodic status update
1762733927672,1,MANUAL,0,0,Periodic status update
1762733928676,1,MANUAL,0,0,Periodic status update
1762733929676,1,MANUAL,0,0,Periodic status update
1762733930676,1,MANUAL,0,0,Periodic status update
1762733931676,1,MANUAL,0,0,Periodic status update
1762733932672,1,MANUAL,0,0,Periodic status update
1762733933676,1,MANUAL,0,0,Periodic status update
1762733934676,1,MANUAL,100,200,Periodic status update
1762733935672,1,MANUAL,0,0,Periodic status update
1762733936676,1,MANUAL,0,0,Periodic status update
1762733937676,1,MANUAL,0,0,Periodic status update
1762733938672,1,MANUAL,0,0,Periodic status update
1762733939676,1,MANUAL,0,0,Periodic status update
1762733940672,1,MANUAL,0,0,Periodic status update
1762734014461,1,MANUAL,0,0,Periodic status update
1762734015465,1,MANUAL,0,0,Periodic status update
1762734016461,1,MANUAL,0,0,Periodic status update
1762734017466,1,MANUAL,0,0,Periodic status update
1762734018463,1,MANUAL,0,0,Periodic status update
1762734019466,1,MANUAL,100,200,Periodic status update
1762734020463,1,MANUAL,0,0,Periodic status update
1762734021466,1,MANUAL,0,0,Periodic status update
1762734022461,1,MANUAL,0,0,Periodic status update
1762734023463,1,MANUAL,0,0,Periodic status update
1762734024466,1,MANUAL,0,0,Periodic status update
1762734025466,1,MANUAL,0,0,Periodic status update
1762734026466,1,MANUAL,0,0,Periodic status update
1762734027466,1,MANUAL,0,0,Periodic status update
1762734028464,1,MANUAL,0,0,Periodic status update
1762734029466,1,MANUAL,0,0,Periodic status update
1762734030466,1,MANUAL,0,0,Periodic status update
1762734031466,1,MANUAL,0,0,Periodic status update
1762734032466,1,MANUAL,0,0,Periodic status update
1762734033466,1,MANUAL,0,0,Periodic status update
1762734034466,1,MANUAL,0,0,Periodic status update
1762734035466,1,MANUAL,0,0,Periodic status update
1762734036466,1,MANUAL,0,0,Periodic status update
1762734037466,1,MANUAL,0,0,Periodic status update
1762734038466,1,MANUAL,0,0,Periodic status update
1762734039461,1,MANUAL,0,0,Periodic status update
1762734040466,1,MANUAL,0,0,Periodic status update
1762734041466,1,MANUAL,0,0,Periodic status update
1762734042466,1,MANUAL,0,0,Periodic status update
1762734043466,1,MANUAL,0,0,Periodic status update
1762734044466,1,MANUAL,0,0,Periodic status update
1762734045002,1,TEST,100,200,Temperature increased for testing
1762734045466,1,MANUAL,0,0,Periodic status update
1762734046466,1,MANUAL,0,0,Periodic status update
1762734047462,1,MANUAL,0,0,Periodic status update
1762734048466,1,MANUAL,0,0,Periodic status update
1762734049466,1,MANUAL,0,0,Periodic status update
1762734050466,1,MANUAL,0,0,Periodic status update
1762734051466,1,MANUAL,0,0,Periodic status update
1762734052466,1,MANUAL,0,0,Periodic status update
1762734053466,1,MANUAL,0,0,Periodic status update
1762734054466,1,MANUAL,0,0,Periodic status update
1762734055466,1,MANUAL,0,0,Periodic status update
1762734056466,1,MANUAL,0,0,Periodic status update
1762734057466,1,MANUAL,0,0,Periodic status update
1762734058465,1,MANUAL,0,0,Periodic status update
1762734059466,1,MANUAL,100,200,Periodic status update
1762734060466,1,MANUAL,0,0,Periodic status update
1762734061466,1,MANUAL,0,0,Periodic status update
1762734062466,1,MANUAL,100,200,Periodic status update
1762734063461,1,MANUAL,0,0,Periodic status update
1762734064465,1,MANUAL,0,0,Periodic status update
1762734065461,1,MANUAL,0,0,Periodic status update
1762734066466,1,MANUAL,0,0,Periodic status update
1762734067466,1,MANUAL,0,0,Periodic status update
1762734068466,1,MANUAL,0,0,Periodic status update
1762734069465,1,MANUAL,0,0,Periodic status update
1762734070466,1,MANUAL,0,0,Periodic status update
1762734071466,1,MANUAL,0,0,Periodic status update
1762734072466,1,MANUAL,0,0,Periodic status update
1762734073466,1,MANUAL,0,0,Periodic status update
1762734074461,1,MANUAL,0,0,Periodic status update
1762734075045,1,TEST,100,200,Temperature increased for testing
1762734075465,1,MANUAL,0,0,Periodic status update
1762734076466,1,MANUAL,0,0,Periodic status update
1762734077465,1,MANUAL,100,200,Periodic status update
1762734078466,1,MANUAL,0,0,Periodic status update
1762734079466,1,MANUAL,0,0,Periodic status update
1762734080463,1,MANUAL,0,0,Periodic status update
1762734081462,1,MANUAL,100,200,Periodic status update
1762734082466,1,MANUAL,0,0,Periodic status update
1762734083466,1,MANUAL,0,0,Periodic status update
1762734084466,1,MANUAL,0,0,Periodic status update
1762734085466,1,MANUAL,0,0,Periodic status update
1762734086466,1,MANUAL,0,0,Periodic status update
1762734087464,1,MANUAL,100,200,Periodic status update
1762734088461,1,MANUAL,0,0,Periodic status update
1762734089466,1,MANUAL,0,0,Periodic status update
1762734090462,1,MANUAL,0,0,Periodic status update
1762734091466,1,MANUAL,100,200,Periodic status update
1762734092466,1,MANUAL,0,0,Periodic status update
1762734093466,1,MANUAL,0,0,Periodic status update
1762734094466,1,MANUAL,0,0,Periodic status update
1762734095464,1,MANUAL,0,0,Periodic status update
1762734096461,1,MANUAL,0,0,Periodic status update
1762734097464,1,MANUAL,0,0,Periodic status update
1762734098466,1,MANUAL,0,0,Periodic status update
1762734099464,1,MANUAL,0,0,Periodic status update
1762734100461,1,MANUAL,0,0,Periodic status update
1762734101466,1,MANUAL,0,0,Periodic status update
1762734102466,1,MANUAL,0,0,Periodic status update
1762734103466,1,MANUAL,0,0,Periodic status update
1762734104461,1,MANUAL,0,0,Periodic status update
1762734105075,1,TEST,100,200,Temperature increased for testing
1762734105466,1,MANUAL,0,0,Periodic status update
1762734106464,1,MANUAL,100,200,Periodic status update
1762734107465,1,MANUAL,0,0,Periodic status update
1762734108461,1,MANUAL,0,0,Periodic status update
1762734109466,1,MANUAL,0,0,Periodic status update
1762734110466,1,MANUAL,0,0,Periodic status update
1762734111466,1,MANUAL,0,0,Periodic status update
1762734112464,1,MANUAL,0,0,Periodic status update
1762734113466,1,MANUAL,0,0,Periodic status update
1762734114466,1,MANUAL,0,0,Periodic status update
1762734115463,1,MANUAL,100,200,Periodic status update
1762734116465,1,MANUAL,0,0,Periodic status update
1762734117461,1,MANUAL,0,0,Periodic status update
1762734118462,1,MANUAL,0,0,Periodic status update
1762734119466,1,MANUAL,0,0,Periodic status update
1762734120461,1,MANUAL,0,0,Periodic status update
1762734121466,1,MANUAL,0,0,Periodic status update
1762734122466,1,MANUAL,0,0,Periodic status update
1762734123465,1,MANUAL,0,0,Periodic status update
1762734124461,1,MANUAL,0,0,Periodic status update
1762734125466,1,MANUAL,0,0,Periodic status update
1762734126461,1,MANUAL,0,0,Periodic status update
1762734127466,1,MANUAL,0,0,Periodic status update
1762734128466,1,MANUAL,0,0,Periodic status update
1762734129466,1,MANUAL,0,0,Periodic status update
1762734130465,1,MANUAL,0,0,Periodic status update
1762734131461,1,MANUAL,0,0,Periodic status update
1762734132466,1,MANUAL,0,0,Periodic status update
1762734133466,1,MANUAL,0,0,Periodic status update
1762734158591,1,MANUAL,0,0,Periodic status update
1762734159593,1,MANUAL,100,200,Periodic status update
1762734160596,1,MANUAL,0,0,Periodic status update
1762734161596,1,MANUAL,0,0,Periodic status update
1762734162596,1,MANUAL,100,200,Periodic status update
1762734163596,1,MANUAL,0,0,Periodic status update
1762734416861,1,MANUAL,0,0,Periodic status update
1762734417866,1,MANUAL,99,198,Periodic status update
1762734418862,1,MANUAL,0,0,Periodic status update
1762734419865,1,MANUAL,99,198,Periodic status update
1762734420866,1,MANUAL,0,0,Periodic status update
1762734421866,1,MANUAL,0,0,Periodic status update
1762734422866,1,MANUAL,0,0,Periodic status update
1762734423862,1,MANUAL,99,200,Periodic status update
1762734424866,1,MANUAL,99,199,Periodic status update
1762734425866,1,MANUAL,100,200,Periodic status update
1762734426866,1,MANUAL,0,0,Periodic status update
1762734427866,1,MANUAL,0,0,Periodic status update
1762734428865,1,MANUAL,0,0,Periodic status update
1762734429860,1,MANUAL,0,0,Periodic status update
1762734430865,1,MANUAL,0,0,Periodic status update
1762734431862,1,MANUAL,0,0,Periodic status update
1762734432859,1,MANUAL,0,0,Periodic status update
1762734433864,1,MANUAL,0,0,Periodic status update
1762734434864,1,MANUAL,0,0,Periodic status update
1762734435859,1,MANUAL,0,0,Periodic status update
1762734436863,1,MANUAL,0,0,Periodic status update
1762734437858,1,MANUAL,0,0,Periodic status update
1762734438858,1,MANUAL,0,0,Periodic status update
1762734439858,1,MANUAL,100,198,Periodic status update
1762734440860,1,MANUAL,0,0,Periodic status update
1762734441862,1,MANUAL,100,199,Periodic status update
1762734442862,1,MANUAL,0,0,Periodic status update
1762734443862,1,MANUAL,99,198,Periodic status update
1762734444862,1,MANUAL,0,0,Periodic status update
1762734445862,1,MANUAL,0,0,Periodic status update
1762734446862,1,MANUAL,0,0,Periodic status update
1762734480279,1,MANUAL,0,0,Periodic status update
1762734481284,1,MANUAL,99,199,Periodic status update
1762734482284,1,MANUAL,0,0,Periodic status update
1762734483283,1,MANUAL,0,0,Periodic status update
1762734571444,1,MANUAL,0,0,Periodic status update
1762734572445,1,MANUAL,99,199,Periodic status update
1762734573449,1,MANUAL,0,0,Periodic status update
1762734574449,1,MANUAL,0,0,Periodic status update
1762734575449,1,MANUAL,98,199,Periodic status update
1762734576449,1,MANUAL,0,0,Periodic status update
1762734577449,1,MANUAL,0,0,Periodic status update
1762734578445,1,MANUAL,0,0,Periodic status update
1762734579449,1,MANUAL,0,0,Periodic status update
1762734580449,1,MANUAL,0,0,Periodic status update
1762734581449,1,MANUAL,0,0,Periodic status update
1762734582448,1,MANUAL,100,198,Periodic status update
1762734583449,1,MANUAL,0,0,Periodic status update
1762734584445,1,MANUAL,0,0,Periodic status update
1762734585447,1,MANUAL,0,0,Periodic status update
1762734586448,1,MANUAL,0,0,Periodic status update
1762734587449,1,MANUAL,0,0,Periodic status update
1762734588449,1,MANUAL,0,0,Periodic status update
1762734589449,1,MANUAL,0,0,Periodic status update
1762734590449,1,MANUAL,0,0,Periodic status update
1762734739270,1,MANUAL,0,0,Periodic status update
1762734740272,1,MANUAL,0,0,Periodic status update
1762734741272,1,MANUAL,0,0,Periodic status update
1762734742272,1,MANUAL,0,0,Periodic status update
1762734743275,1,MANUAL,0,0,Periodic status update
1762734744275,1,MANUAL,0,0,Periodic status update
1762734745272,1,MANUAL,0,0,Periodic status update
1762734746272,1,MANUAL,0,0,Periodic status update
1762734747272,1,MANUAL,0,0,Periodic status update
1762734748272,1,MANUAL,0,0,Periodic status update
1762734749275,1,MANUAL,0,0,Periodic status update
1762734750272,1,MANUAL,0,0,Periodic status update
1762734751275,1,MANUAL,0,0,Periodic status update
1762734752275,1,MANUAL,0,0,Periodic status update
1762734753271,1,MANUAL,0,0,Periodic status update
1762734754275,1,MANUAL,0,0,Periodic status update
1762734755275,1,MANUAL,0,0,Periodic status update
1762734756272,1,MANUAL,0,0,Periodic status update
1762734757275,1,MANUAL,0,0,Periodic status update
1762734758275,1,MANUAL,99,200,Periodic status update
1762734759275,1,MANUAL,0,0,Periodic status update
1762734760275,1,MANUAL,0,0,Periodic status update
1762734761275,1,MANUAL,0,0,Periodic status update
1762734762275,1,MANUAL,0,0,Periodic status update
1762734763275,1,FAULT,0,0,Periodic status update
1762734764275,1,FAULT,0,0,Periodic status update
1762734765275,1,FAULT,0,0,Periodic status update
1762734766275,1,FAULT,0,0,Periodic status update
1762734767275,1,FAULT,98,199,Periodic status update
1762734768275,1,FAULT,0,0,Periodic status update
1762734769275,1,FAULT,99,199,Periodic status update
1762734770272,1,FAULT,0,0,Periodic status update
1762734771272,1,FAULT,0,0,Periodic status update
1762734772275,1,FAULT,0,0,Periodic status update
1762734773273,1,FAULT,0,0,Periodic status update
1762734774275,1,FAULT,99,200,Periodic status update
1762734775275,1,FAULT,100,198,Periodic status update
1762734776275,1,FAULT,100,199,Periodic status update
1762734777275,1,FAULT,0,0,Periodic status update
1762734778275,1,FAULT,0,0,Periodic status update
1762734779273,1,FAULT,0,0,Periodic status update
1762734780275,1,FAULT,0,0,Periodic status update
1762734781272,1,FAULT,0,0,Periodic status update
1762734782275,1,FAULT,0,0,Periodic status update
1762734783272,1,FAULT,0,0,Periodic status update
1762734784271,1,FAULT,0,0,Periodic status update
1762734785275,1,FAULT,0,0,Periodic status update
1762734786272,1,FAULT,0,0,Periodic status update
1762734787275,1,FAULT,0,0,Periodic status update
1762734788275,1,FAULT,0,0,Periodic status update
1762734789274,1,FAULT,0,0,Periodic status update
1762734790272,1,FAULT,0,0,Periodic status update
1762734791275,1,FAULT,0,0,Periodic status update
1762734792273,1,FAULT,0,0,Periodic status update
1762734793275,1,FAULT,0,0,Periodic status update
1762734794272,1,FAULT,0,0,Periodic status update
1762734795275,1,FAULT,0,0,Periodic status update
1762734807188,1,MANUAL,0,0,Periodic status update
1762734808193,1,MANUAL,99,199,Periodic status update
1762734809190,1,FAULT,0,0,Periodic status update
1762734810189,1,FAULT,0,0,Periodic status update
1762734811192,1,FAULT,0,0,Periodic status update
1762734812193,1,FAULT,0,0,Periodic status update
1762734813193,1,FAULT,0,0,Periodic status update
1762734814189,1,FAULT,0,0,Periodic status update
1762734815191,1,FAULT,0,0,Periodic status update
1762734816190,1,FAULT,0,0,Periodic status update
1762734817189,1,FAULT,0,0,Periodic status update
1762734818189,1,FAULT,0,0,Periodic status update
1762734819193,1,FAULT,0,0,Periodic status update
1762734820193,1,FAULT,0,0,Periodic status update
1762734821189,1,FAULT,0,0,Periodic status update
1762734822189,1,FAULT,0,0,Periodic status update
1762734823191,1,FAULT,0,0,Periodic status update
1762734824189,1,FAULT,0,0,Periodic status update
1762734825193,1,FAULT,0,0,Periodic status update
1762734826193,1,FAULT,0,0,Periodic status update
1762734827188,1,FAULT,0,0,Periodic status update
1762734828193,1,FAULT,0,0,Periodic status update
1762734829192,1,FAULT,0,0,Periodic status update
1762734830193,1,FAULT,99,201,Periodic status update
1762734831193,1,FAULT,100,199,Periodic status update
1762734832193,1,FAULT,0,0,Periodic status update
1762735056488,1,MANUAL,0,0,Periodic status update
1762735057490,1,MANUAL,0,0,Periodic status update
1762735058490,1,MANUAL,0,0,Periodic status update
1762735059489,1,MANUAL,0,0,Periodic status update
1762735060490,1,MANUAL,0,0,Periodic status update
1762735061493,1,MANUAL,0,0,Periodic status update
1762735062493,1,MANUAL,0,0,Periodic status update
1762735063489,1,MANUAL,0,0,Periodic status update
1762735064489,1,MANUAL,0,0,Periodic status update
1762735123279,1,MANUAL,0,0,Periodic status update
1762735124284,1,MANUAL,0,0,Periodic status update
1762735125279,1,MANUAL,0,0,Periodic status update
1762735126282,1,MANUAL,0,0,Periodic status update
1762735127283,1,MANUAL,0,0,Periodic status update
1762735128280,1,MANUAL,0,0,Periodic status update
1762735129284,1,MANUAL,0,0,Periodic status update
1762735130279,1,MANUAL,0,0,Periodic status update
1762735131283,1,MANUAL,0,0,Periodic status update
1762735132282,1,MANUAL,0,0,Periodic status update
1762735133279,1,MANUAL,0,0,Periodic status update
1762735134284,1,MANUAL,0,0,Periodic status update
1762735135284,1,MANUAL,0,0,Periodic status update
1762735136283,1,MANUAL,0,0,Periodic status update
1762735137284,1,MANUAL,0,0,Periodic status update
1762735138280,1,MANUAL,0,0,Periodic status update
1762735139284,1,MANUAL,0,0,Periodic status update
1762735140284,1,MANUAL,0,0,Periodic status update
1762735141284,1,MANUAL,0,0,Periodic status update
1762735142279,1,MANUAL,0,0,Periodic status update
1762735143284,1,MANUAL,0,0,Periodic status update
1762735144284,1,MANUAL,0,0,Periodic status update
1762735145281,1,MANUAL,0,0,Periodic status update
1762735168393,1,MANUAL,0,0,Periodic status update
1762735169394,1,MANUAL,0,0,Periodic status update
1762735170398,1,MANUAL,0,0,Periodic status update
1762735171398,1,MANUAL,0,0,Periodic status update
1762735172398,1,MANUAL,0,0,Periodic status update
1762735173394,1,MANUAL,0,0,Periodic status update
1762735174398,1,MANUAL,0,0,Periodic status update
1762735175398,1,MANUAL,0,0,Periodic status update
1762735176398,1,MANUAL,0,0,Periodic status update
1762735177398,1,MANUAL,0,0,Periodic status update
1762735178396,1,MANUAL,0,0,Periodic status update
1762735179398,1,MANUAL,0,0,Periodic status update
1762735180393,1,MANUAL,0,0,Periodic status update
1762735181398,1,MANUAL,0,0,Periodic status update
1762735231374,1,MANUAL,0,0,Periodic status update
1762735232377,1,MANUAL,0,0,Periodic status update
1762735233379,1,MANUAL,0,0,Periodic status update
1762735234375,1,MANUAL,0,0,Periodic status update
1762735235378,1,MANUAL,0,0,Periodic status update
1762735236379,1,MANUAL,0,0,Periodic status update
1762735237375,1,MANUAL,0,0,Periodic status update
1762735238379,1,MANUAL,0,0,Periodic status update
1762735239379,1,MANUAL,0,0,Periodic status update
1762735240379,1,MANUAL,0,0,Periodic status update
1762735241379,1,MANUAL,0,0,Periodic status update
1762735242378,1,MANUAL,0,0,Periodic status update
1762735243378,1,MANUAL,0,0,Periodic status update
1762735244379,1,MANUAL,0,0,Periodic status update
1762735245379,1,MANUAL,100,198,Periodic status update
1762735246379,1,FAULT,0,0,Periodic status update
1762735247375,1,FAULT,0,0,Periodic status update
1762735248375,1,FAULT,0,0,Periodic status update
1762735249379,1,FAULT,0,0,Periodic status update
1762735250375,1,FAULT,0,0,Periodic status update
1762735251379,1,FAULT,0,0,Periodic status update
1762735252377,1,FAULT,0,0,Periodic status update
1762735253375,1,FAULT,0,0,Periodic status update
1762735254374,1,FAULT,0,0,Periodic status update
1762735255375,1,FAULT,0,0,Periodic status update
1762735256378,1,FAULT,98,201,Periodic status update
1762735257379,1,FAULT,0,0,Periodic status update
1762735258379,1,FAULT,0,0,Periodic status update
1762735259378,1,FAULT,0,0,Periodic status update
1762735260375,1,FAULT,0,0,Periodic status update
1762735261379,1,FAULT,0,0,Periodic status update
1762735262379,1,FAULT,0,0,Periodic status update
1762735263379,1,FAULT,0,0,Periodic status update
1762735264379,1,FAULT,0,0,Periodic status update
1762735265375,1,FAULT,0,0,Periodic status update
1762735266375,1,FAULT,101,201,Periodic status update
1762735267379,1,FAULT,100,198,Periodic status update
1762735268375,1,FAULT,0,0,Periodic status update
1762735269379,1,FAULT,0,0,Periodic status update
1762735270378,1,FAULT,0,0,Periodic status update
1762735271375,1,FAULT,0,0,Periodic status update
1762735272379,1,FAULT,0,0,Periodic status update
1762735273378,1,FAULT,0,0,Periodic status update
1762735274374,1,FAULT,0,0,Periodic status update
1762735275378,1,FAULT,100,198,Periodic status update
1762735276379,1,FAULT,0,0,Periodic status update
1762735277376,1,FAULT,0,0,Periodic status update
1762735278379,1,FAULT,0,0,Periodic status update
1762735279374,1,FAULT,0,0,Periodic status update
1762735280375,1,FAULT,0,0,Periodic status update
1762735281375,1,FAULT,0,0,Periodic status update
1762735282378,1,FAULT,99,200,Periodic status update
1762735283375,1,FAULT,0,0,Periodic status update
1762735284378,1,FAULT,0,0,Periodic status update
1762735285378,1,FAULT,0,0,Periodic status update
1762735286378,1,FAULT,0,0,Periodic status update
1762735287375,1,FAULT,0,0,Periodic status update
1762735288378,1,FAULT,0,0,Periodic status update
1762735289375,1,FAULT,0,0,Periodic status update
1762735290378,1,FAULT,99,198,Periodic status update
1762735291378,1,FAULT,0,0,Periodic status update
1762735292375,1,FAULT,0,0,Periodic status update
1762735293378,1,FAULT,0,0,Periodic status update
1762735294377,1,FAULT,0,0,Periodic status update
1762735295378,1,FAULT,0,0,Periodic status update
1762735296375,1,FAULT,0,0,Periodic status update
1762735297375,1,FAULT,0,0,Periodic status update
1762735298378,1,FAULT,0,0,Periodic status update
1762735299378,1,FAULT,0,0,Periodic status update
1762735300375,1,FAULT,0,0,Periodic status update
1762735301378,1,FAULT,0,0,Periodic status update
1762735302375,1,FAULT,0,0,Periodic status update
1762735303378,1,FAULT,0,0,Periodic status update
1762735304378,1,FAULT,0,0,Periodic status update
1762735305375,1,FAULT,0,0,Periodic status update
1762735306378,1,FAULT,0,0,Periodic status update
1762735307378,1,FAULT,0,0,Periodic status update
1762735308378,1,FAULT,0,0,Periodic status update
1762735309375,1,FAULT,0,0,Periodic status update
1762735310377,1,FAULT,0,0,Periodic status update
1762735311378,1,FAULT,0,0,Periodic status update
1762735312378,1,FAULT,0,0,Periodic status update
1762735313376,1,FAULT,0,0,Periodic status update
1762735314378,1,FAULT,0,0,Periodic status update
1762735315378,1,FAULT,0,0,Periodic status update
1762735316375,1,FAULT,0,0,Periodic status update
1762735317378,1,FAULT,0,0,Periodic status update
1762735318375,1,FAULT,0,0,Periodic status update
1762735319377,1,FAULT,0,0,Periodic status update
